project_id,bug_id,mutant_name,class,result
Csv,1,CSVFormat_Mutant_51.java,CSVFormat,killed
Csv,1,CSVFormat_Mutant_52.java,CSVFormat,killed
Csv,1,CSVFormat_Mutant_53.java,CSVFormat,killed
Csv,1,CSVFormat_Mutant_54.java,CSVFormat,build_failed
Csv,1,CSVFormat_Mutant_55.java,CSVFormat,killed
Csv,1,CSVFormat_Mutant_56.java,CSVFormat,build_failed
Csv,1,CSVFormat_Mutant_57.java,CSVFormat,killed
Csv,1,CSVFormat_Mutant_58.java,CSVFormat,survived
Csv,1,CSVFormat_Mutant_59.java,CSVFormat,killed
Csv,1,CSVFormat_Mutant_6.java,CSVFormat,survived
Csv,1,CSVFormat_Mutant_60.java,CSVFormat,build_failed
Csv,1,CSVFormat_Mutant_61.java,CSVFormat,killed
Csv,1,CSVFormat_Mutant_62.java,CSVFormat,build_failed
Csv,1,CSVFormat_Mutant_63.java,CSVFormat,killed
Csv,1,CSVFormat_Mutant_64.java,CSVFormat,survived
Csv,1,CSVFormat_Mutant_65.java,CSVFormat,killed
Csv,1,CSVFormat_Mutant_66.java,CSVFormat,build_failed
Csv,1,CSVFormat_Mutant_67.java,CSVFormat,killed
Csv,1,CSVFormat_Mutant_68.java,CSVFormat,build_failed
Csv,1,CSVFormat_Mutant_69.java,CSVFormat,killed
Csv,1,CSVFormat_Mutant_7.java,CSVFormat,build_failed
Csv,1,CSVFormat_Mutant_70.java,CSVFormat,build_failed
Csv,1,CSVFormat_Mutant_71.java,CSVFormat,killed
Csv,1,CSVFormat_Mutant_72.java,CSVFormat,survived
Csv,1,CSVFormat_Mutant_73.java,CSVFormat,killed
Csv,1,CSVFormat_Mutant_74.java,CSVFormat,build_failed
Csv,1,CSVFormat_Mutant_75.java,CSVFormat,killed
Csv,1,CSVFormat_Mutant_76.java,CSVFormat,build_failed
Csv,1,CSVFormat_Mutant_77.java,CSVFormat,killed
Csv,1,CSVFormat_Mutant_78.java,CSVFormat,build_failed
Csv,1,CSVFormat_Mutant_79.java,CSVFormat,killed
Csv,1,CSVFormat_Mutant_8.java,CSVFormat,survived
Csv,1,CSVFormat_Mutant_80.java,CSVFormat,survived
Csv,1,CSVFormat_Mutant_81.java,CSVFormat,killed
Csv,1,CSVFormat_Mutant_82.java,CSVFormat,build_failed
Csv,1,CSVFormat_Mutant_83.java,CSVFormat,killed
Csv,1,CSVFormat_Mutant_84.java,CSVFormat,build_failed
Csv,1,CSVFormat_Mutant_85.java,CSVFormat,killed
Csv,1,CSVFormat_Mutant_86.java,CSVFormat,build_failed
Csv,1,CSVFormat_Mutant_87.java,CSVFormat,killed
Csv,1,CSVFormat_Mutant_88.java,CSVFormat,build_failed
Csv,1,CSVFormat_Mutant_89.java,CSVFormat,killed
Csv,1,CSVFormat_Mutant_9.java,CSVFormat,build_failed
Csv,1,CSVFormat_Mutant_90.java,CSVFormat,build_failed
Csv,1,CSVFormat_Mutant_91.java,CSVFormat,killed
Csv,1,CSVFormat_Mutant_92.java,CSVFormat,build_failed
Csv,1,CSVFormat_Mutant_93.java,CSVFormat,killed
Csv,1,CSVFormat_Mutant_94.java,CSVFormat,build_failed
Csv,1,CSVFormat_Mutant_95.java,CSVFormat,killed
Csv,1,CSVFormat_Mutant_96.java,CSVFormat,build_failed
Csv,1,CSVFormat_Mutant_97.java,CSVFormat,killed
Csv,1,CSVFormat_Mutant_98.java,CSVFormat,build_failed
Csv,1,CSVFormat_Mutant_99.java,CSVFormat,killed
Csv,1,CSVLexer_Mutant_1.java,CSVLexer,killed
Csv,1,CSVLexer_Mutant_10.java,CSVLexer,killed
Csv,1,CSVLexer_Mutant_11.java,CSVLexer,killed
Csv,1,CSVLexer_Mutant_12.java,CSVLexer,killed
Csv,1,CSVLexer_Mutant_13.java,CSVLexer,timeout
Csv,1,CSVLexer_Mutant_14.java,CSVLexer,killed
Csv,1,CSVLexer_Mutant_15.java,CSVLexer,killed
Csv,1,CSVLexer_Mutant_16.java,CSVLexer,killed
Csv,1,CSVLexer_Mutant_17.java,CSVLexer,killed
Csv,1,CSVLexer_Mutant_18.java,CSVLexer,killed
Csv,1,CSVLexer_Mutant_19.java,CSVLexer,timeout
Csv,1,CSVLexer_Mutant_2.java,CSVLexer,killed
Csv,1,CSVLexer_Mutant_20.java,CSVLexer,killed
Csv,1,CSVLexer_Mutant_21.java,CSVLexer,killed
Csv,1,CSVLexer_Mutant_22.java,CSVLexer,killed
Csv,1,CSVLexer_Mutant_23.java,CSVLexer,killed
Csv,1,CSVLexer_Mutant_24.java,CSVLexer,killed
Csv,1,CSVLexer_Mutant_25.java,CSVLexer,timeout
Csv,1,CSVLexer_Mutant_26.java,CSVLexer,killed
Csv,1,CSVLexer_Mutant_27.java,CSVLexer,killed
Csv,1,CSVLexer_Mutant_28.java,CSVLexer,killed
Csv,1,CSVLexer_Mutant_29.java,CSVLexer,killed
Csv,1,CSVLexer_Mutant_3.java,CSVLexer,timeout
Csv,1,CSVLexer_Mutant_30.java,CSVLexer,killed
Csv,1,CSVLexer_Mutant_31.java,CSVLexer,timeout
Csv,1,CSVLexer_Mutant_32.java,CSVLexer,killed
Csv,1,CSVLexer_Mutant_33.java,CSVLexer,killed
Csv,1,CSVLexer_Mutant_34.java,CSVLexer,killed
Csv,1,CSVLexer_Mutant_35.java,CSVLexer,build_failed
Csv,1,CSVLexer_Mutant_36.java,CSVLexer,killed
Csv,1,CSVLexer_Mutant_37.java,CSVLexer,killed
Csv,1,CSVLexer_Mutant_38.java,CSVLexer,timeout
Csv,1,CSVLexer_Mutant_39.java,CSVLexer,timeout
Csv,1,CSVLexer_Mutant_4.java,CSVLexer,timeout
Csv,1,CSVLexer_Mutant_40.java,CSVLexer,killed
Csv,1,CSVLexer_Mutant_41.java,CSVLexer,killed
Csv,1,CSVLexer_Mutant_42.java,CSVLexer,timeout
Csv,1,CSVLexer_Mutant_43.java,CSVLexer,survived
Csv,1,CSVLexer_Mutant_44.java,CSVLexer,killed
Csv,1,CSVLexer_Mutant_45.java,CSVLexer,build_failed
Csv,1,CSVLexer_Mutant_46.java,CSVLexer,killed
Csv,1,CSVLexer_Mutant_47.java,CSVLexer,timeout
Csv,1,CSVLexer_Mutant_48.java,CSVLexer,build_failed
Csv,1,CSVLexer_Mutant_49.java,CSVLexer,killed
Csv,1,CSVLexer_Mutant_5.java,CSVLexer,killed
Csv,1,CSVLexer_Mutant_50.java,CSVLexer,timeout
Csv,1,CSVLexer_Mutant_51.java,CSVLexer,survived
Csv,1,CSVLexer_Mutant_52.java,CSVLexer,build_failed
Csv,1,CSVLexer_Mutant_53.java,CSVLexer,killed
Csv,1,CSVLexer_Mutant_54.java,CSVLexer,timeout
Csv,1,CSVLexer_Mutant_55.java,CSVLexer,build_failed
Csv,1,CSVLexer_Mutant_56.java,CSVLexer,killed
Csv,1,CSVLexer_Mutant_57.java,CSVLexer,killed
Csv,1,CSVLexer_Mutant_58.java,CSVLexer,timeout
Csv,1,CSVLexer_Mutant_59.java,CSVLexer,killed
Csv,1,CSVLexer_Mutant_6.java,CSVLexer,killed
Csv,1,CSVLexer_Mutant_60.java,CSVLexer,killed
Csv,1,CSVLexer_Mutant_61.java,CSVLexer,killed
Csv,1,CSVLexer_Mutant_62.java,CSVLexer,survived
Csv,1,CSVLexer_Mutant_63.java,CSVLexer,survived
Csv,1,CSVLexer_Mutant_64.java,CSVLexer,build_failed
Csv,1,CSVLexer_Mutant_65.java,CSVLexer,timeout
Csv,1,CSVLexer_Mutant_66.java,CSVLexer,killed
Csv,1,CSVLexer_Mutant_67.java,CSVLexer,timeout
Csv,1,CSVLexer_Mutant_68.java,CSVLexer,killed
Csv,1,CSVLexer_Mutant_69.java,CSVLexer,killed
Csv,1,CSVLexer_Mutant_7.java,CSVLexer,killed
Csv,1,CSVLexer_Mutant_70.java,CSVLexer,timeout
Csv,1,CSVLexer_Mutant_71.java,CSVLexer,killed
Csv,1,CSVLexer_Mutant_72.java,CSVLexer,killed
Csv,1,CSVLexer_Mutant_73.java,CSVLexer,build_failed
Csv,1,CSVLexer_Mutant_74.java,CSVLexer,timeout
Csv,1,CSVLexer_Mutant_75.java,CSVLexer,killed
Csv,1,CSVLexer_Mutant_76.java,CSVLexer,killed
Csv,1,CSVLexer_Mutant_77.java,CSVLexer,timeout
Csv,1,CSVLexer_Mutant_78.java,CSVLexer,killed
Csv,1,CSVLexer_Mutant_79.java,CSVLexer,timeout
Csv,1,CSVLexer_Mutant_8.java,CSVLexer,killed
Csv,1,CSVLexer_Mutant_80.java,CSVLexer,survived
Csv,1,CSVLexer_Mutant_81.java,CSVLexer,killed
Csv,1,CSVLexer_Mutant_82.java,CSVLexer,timeout
Csv,1,CSVLexer_Mutant_83.java,CSVLexer,killed
Csv,1,CSVLexer_Mutant_84.java,CSVLexer,survived
Csv,1,CSVLexer_Mutant_85.java,CSVLexer,killed
Csv,1,CSVLexer_Mutant_86.java,CSVLexer,survived
Csv,1,CSVLexer_Mutant_87.java,CSVLexer,killed
Csv,1,CSVLexer_Mutant_9.java,CSVLexer,build_failed
Csv,1,CSVParser_Mutant_1.java,CSVParser,build_failed
Csv,1,CSVParser_Mutant_10.java,CSVParser,survived
Csv,1,CSVParser_Mutant_11.java,CSVParser,timeout
Csv,1,CSVParser_Mutant_12.java,CSVParser,killed
Csv,1,CSVParser_Mutant_13.java,CSVParser,killed
Csv,1,CSVParser_Mutant_14.java,CSVParser,killed
Csv,1,CSVParser_Mutant_15.java,CSVParser,killed
Csv,1,CSVParser_Mutant_16.java,CSVParser,killed
Csv,1,CSVParser_Mutant_17.java,CSVParser,killed
Csv,1,CSVParser_Mutant_18.java,CSVParser,killed
Csv,1,CSVParser_Mutant_19.java,CSVParser,killed
Csv,1,CSVParser_Mutant_2.java,CSVParser,build_failed
Csv,1,CSVParser_Mutant_20.java,CSVParser,timeout
Csv,1,CSVParser_Mutant_21.java,CSVParser,killed
Csv,1,CSVParser_Mutant_22.java,CSVParser,killed
Csv,1,CSVParser_Mutant_23.java,CSVParser,build_failed
Csv,1,CSVParser_Mutant_24.java,CSVParser,survived
Csv,1,CSVParser_Mutant_25.java,CSVParser,killed
Csv,1,CSVParser_Mutant_26.java,CSVParser,killed
Csv,1,CSVParser_Mutant_3.java,CSVParser,survived
Csv,1,CSVParser_Mutant_4.java,CSVParser,killed
Csv,1,CSVParser_Mutant_5.java,CSVParser,survived
Csv,1,CSVParser_Mutant_6.java,CSVParser,killed
Csv,1,CSVParser_Mutant_7.java,CSVParser,killed
Csv,1,CSVParser_Mutant_8.java,CSVParser,timeout
Csv,1,CSVParser_Mutant_9.java,CSVParser,timeout
Csv,1,CSVPrinter_Mutant_1.java,CSVPrinter,build_failed
Csv,1,CSVPrinter_Mutant_10.java,CSVPrinter,timeout
Csv,1,CSVPrinter_Mutant_11.java,CSVPrinter,timeout
Csv,1,CSVPrinter_Mutant_12.java,CSVPrinter,timeout
Csv,1,CSVPrinter_Mutant_13.java,CSVPrinter,killed
Csv,1,CSVPrinter_Mutant_14.java,CSVPrinter,killed
Csv,1,CSVPrinter_Mutant_15.java,CSVPrinter,killed
Csv,1,CSVPrinter_Mutant_16.java,CSVPrinter,killed
Csv,1,CSVPrinter_Mutant_17.java,CSVPrinter,killed
Csv,1,CSVPrinter_Mutant_18.java,CSVPrinter,killed
Csv,1,CSVPrinter_Mutant_19.java,CSVPrinter,survived
Csv,1,CSVPrinter_Mutant_2.java,CSVPrinter,build_failed
Csv,1,CSVPrinter_Mutant_20.java,CSVPrinter,killed
Csv,1,CSVPrinter_Mutant_21.java,CSVPrinter,killed
Csv,1,CSVPrinter_Mutant_22.java,CSVPrinter,killed
Csv,1,CSVPrinter_Mutant_23.java,CSVPrinter,killed
Csv,1,CSVPrinter_Mutant_24.java,CSVPrinter,killed
Csv,1,CSVPrinter_Mutant_25.java,CSVPrinter,killed
Csv,1,CSVPrinter_Mutant_26.java,CSVPrinter,killed
Csv,1,CSVPrinter_Mutant_27.java,CSVPrinter,killed
Csv,1,CSVPrinter_Mutant_28.java,CSVPrinter,survived
Csv,1,CSVPrinter_Mutant_29.java,CSVPrinter,killed
Csv,1,CSVPrinter_Mutant_3.java,CSVPrinter,killed
Csv,1,CSVPrinter_Mutant_30.java,CSVPrinter,killed
Csv,1,CSVPrinter_Mutant_31.java,CSVPrinter,killed
Csv,1,CSVPrinter_Mutant_32.java,CSVPrinter,killed
Csv,1,CSVPrinter_Mutant_33.java,CSVPrinter,killed
Csv,1,CSVPrinter_Mutant_34.java,CSVPrinter,survived
Csv,1,CSVPrinter_Mutant_35.java,CSVPrinter,killed
Csv,1,CSVPrinter_Mutant_36.java,CSVPrinter,build_failed
Csv,1,CSVPrinter_Mutant_37.java,CSVPrinter,survived
Csv,1,CSVPrinter_Mutant_38.java,CSVPrinter,killed
Csv,1,CSVPrinter_Mutant_39.java,CSVPrinter,killed
Csv,1,CSVPrinter_Mutant_4.java,CSVPrinter,killed
Csv,1,CSVPrinter_Mutant_40.java,CSVPrinter,killed
Csv,1,CSVPrinter_Mutant_41.java,CSVPrinter,killed
Csv,1,CSVPrinter_Mutant_42.java,CSVPrinter,survived
Csv,1,CSVPrinter_Mutant_43.java,CSVPrinter,survived
Csv,1,CSVPrinter_Mutant_44.java,CSVPrinter,killed
Csv,1,CSVPrinter_Mutant_45.java,CSVPrinter,build_failed
Csv,1,CSVPrinter_Mutant_46.java,CSVPrinter,killed
Csv,1,CSVPrinter_Mutant_47.java,CSVPrinter,survived
Csv,1,CSVPrinter_Mutant_48.java,CSVPrinter,survived
Csv,1,CSVPrinter_Mutant_49.java,CSVPrinter,killed
Csv,1,CSVPrinter_Mutant_5.java,CSVPrinter,killed
Csv,1,CSVPrinter_Mutant_50.java,CSVPrinter,survived
Csv,1,CSVPrinter_Mutant_51.java,CSVPrinter,survived
Csv,1,CSVPrinter_Mutant_52.java,CSVPrinter,killed
Csv,1,CSVPrinter_Mutant_53.java,CSVPrinter,survived
Csv,1,CSVPrinter_Mutant_54.java,CSVPrinter,survived
Csv,1,CSVPrinter_Mutant_55.java,CSVPrinter,killed
Csv,1,CSVPrinter_Mutant_56.java,CSVPrinter,build_failed
Csv,1,CSVPrinter_Mutant_57.java,CSVPrinter,killed
Csv,1,CSVPrinter_Mutant_58.java,CSVPrinter,survived
Csv,1,CSVPrinter_Mutant_59.java,CSVPrinter,killed
Csv,1,CSVPrinter_Mutant_6.java,CSVPrinter,survived
Csv,1,CSVPrinter_Mutant_60.java,CSVPrinter,killed
Csv,1,CSVPrinter_Mutant_61.java,CSVPrinter,killed
Csv,1,CSVPrinter_Mutant_62.java,CSVPrinter,survived
Csv,1,CSVPrinter_Mutant_63.java,CSVPrinter,survived
Csv,1,CSVPrinter_Mutant_64.java,CSVPrinter,survived
Csv,1,CSVPrinter_Mutant_65.java,CSVPrinter,killed
Csv,1,CSVPrinter_Mutant_66.java,CSVPrinter,killed
Csv,1,CSVPrinter_Mutant_67.java,CSVPrinter,killed
Csv,1,CSVPrinter_Mutant_68.java,CSVPrinter,killed
Csv,1,CSVPrinter_Mutant_69.java,CSVPrinter,killed
Csv,1,CSVPrinter_Mutant_7.java,CSVPrinter,survived
Csv,1,CSVPrinter_Mutant_70.java,CSVPrinter,killed
Csv,1,CSVPrinter_Mutant_71.java,CSVPrinter,killed
Csv,1,CSVPrinter_Mutant_72.java,CSVPrinter,killed
Csv,1,CSVPrinter_Mutant_73.java,CSVPrinter,killed
Csv,1,CSVPrinter_Mutant_74.java,CSVPrinter,killed
Csv,1,CSVPrinter_Mutant_75.java,CSVPrinter,killed
Csv,1,CSVPrinter_Mutant_76.java,CSVPrinter,killed
Csv,1,CSVPrinter_Mutant_77.java,CSVPrinter,killed
Csv,1,CSVPrinter_Mutant_78.java,CSVPrinter,killed
Csv,1,CSVPrinter_Mutant_79.java,CSVPrinter,killed
Csv,1,CSVPrinter_Mutant_8.java,CSVPrinter,killed
Csv,1,CSVPrinter_Mutant_80.java,CSVPrinter,killed
Csv,1,CSVPrinter_Mutant_81.java,CSVPrinter,killed
Csv,1,CSVPrinter_Mutant_82.java,CSVPrinter,killed
Csv,1,CSVPrinter_Mutant_83.java,CSVPrinter,killed
Csv,1,CSVPrinter_Mutant_84.java,CSVPrinter,build_failed
Csv,1,CSVPrinter_Mutant_85.java,CSVPrinter,survived
Csv,1,CSVPrinter_Mutant_86.java,CSVPrinter,survived
Csv,1,CSVPrinter_Mutant_87.java,CSVPrinter,killed
Csv,1,CSVPrinter_Mutant_88.java,CSVPrinter,killed
Csv,1,CSVPrinter_Mutant_9.java,CSVPrinter,killed
Csv,1,CSVRecord_Mutant_1.java,CSVRecord,survived
Csv,1,CSVRecord_Mutant_10.java,CSVRecord,survived
Csv,1,CSVRecord_Mutant_11.java,CSVRecord,killed
Csv,1,CSVRecord_Mutant_12.java,CSVRecord,survived
Csv,1,CSVRecord_Mutant_13.java,CSVRecord,survived
Csv,1,CSVRecord_Mutant_14.java,CSVRecord,survived
Csv,1,CSVRecord_Mutant_15.java,CSVRecord,survived
Csv,1,CSVRecord_Mutant_16.java,CSVRecord,killed
Csv,1,CSVRecord_Mutant_17.java,CSVRecord,killed
Csv,1,CSVRecord_Mutant_18.java,CSVRecord,survived
Csv,1,CSVRecord_Mutant_2.java,CSVRecord,survived
Csv,1,CSVRecord_Mutant_3.java,CSVRecord,survived
Csv,1,CSVRecord_Mutant_4.java,CSVRecord,survived
Csv,1,CSVRecord_Mutant_5.java,CSVRecord,killed
Csv,1,CSVRecord_Mutant_6.java,CSVRecord,survived
Csv,1,CSVRecord_Mutant_7.java,CSVRecord,killed
Csv,1,CSVRecord_Mutant_8.java,CSVRecord,killed
Csv,1,CSVRecord_Mutant_9.java,CSVRecord,killed
Csv,1,ExtendedBufferedReader_Mutant_1.java,ExtendedBufferedReader,killed
Csv,1,ExtendedBufferedReader_Mutant_10.java,ExtendedBufferedReader,killed
Csv,1,ExtendedBufferedReader_Mutant_11.java,ExtendedBufferedReader,survived
Csv,1,ExtendedBufferedReader_Mutant_12.java,ExtendedBufferedReader,killed
Csv,1,ExtendedBufferedReader_Mutant_13.java,ExtendedBufferedReader,killed
Csv,1,ExtendedBufferedReader_Mutant_14.java,ExtendedBufferedReader,survived
Csv,1,ExtendedBufferedReader_Mutant_15.java,ExtendedBufferedReader,survived
Csv,1,ExtendedBufferedReader_Mutant_16.java,ExtendedBufferedReader,survived
Csv,1,ExtendedBufferedReader_Mutant_17.java,ExtendedBufferedReader,survived
Csv,1,ExtendedBufferedReader_Mutant_18.java,ExtendedBufferedReader,survived
Csv,1,ExtendedBufferedReader_Mutant_19.java,ExtendedBufferedReader,killed
Csv,1,ExtendedBufferedReader_Mutant_2.java,ExtendedBufferedReader,killed
Csv,1,ExtendedBufferedReader_Mutant_20.java,ExtendedBufferedReader,killed
Csv,1,ExtendedBufferedReader_Mutant_21.java,ExtendedBufferedReader,killed
Csv,1,ExtendedBufferedReader_Mutant_22.java,ExtendedBufferedReader,killed
Csv,1,ExtendedBufferedReader_Mutant_23.java,ExtendedBufferedReader,killed
Csv,1,ExtendedBufferedReader_Mutant_24.java,ExtendedBufferedReader,killed
Csv,1,ExtendedBufferedReader_Mutant_25.java,ExtendedBufferedReader,survived
Csv,1,ExtendedBufferedReader_Mutant_26.java,ExtendedBufferedReader,survived
Csv,1,ExtendedBufferedReader_Mutant_27.java,ExtendedBufferedReader,survived
Csv,1,ExtendedBufferedReader_Mutant_28.java,ExtendedBufferedReader,survived
Csv,1,ExtendedBufferedReader_Mutant_29.java,ExtendedBufferedReader,survived
Csv,1,ExtendedBufferedReader_Mutant_3.java,ExtendedBufferedReader,killed
Csv,1,ExtendedBufferedReader_Mutant_30.java,ExtendedBufferedReader,survived
Csv,1,ExtendedBufferedReader_Mutant_31.java,ExtendedBufferedReader,survived
Csv,1,ExtendedBufferedReader_Mutant_32.java,ExtendedBufferedReader,survived
Csv,1,ExtendedBufferedReader_Mutant_33.java,ExtendedBufferedReader,build_failed
Csv,1,ExtendedBufferedReader_Mutant_34.java,ExtendedBufferedReader,killed
Csv,1,ExtendedBufferedReader_Mutant_35.java,ExtendedBufferedReader,killed
Csv,1,ExtendedBufferedReader_Mutant_36.java,ExtendedBufferedReader,survived
Csv,1,ExtendedBufferedReader_Mutant_37.java,ExtendedBufferedReader,killed
Csv,1,ExtendedBufferedReader_Mutant_38.java,ExtendedBufferedReader,killed
Csv,1,ExtendedBufferedReader_Mutant_39.java,ExtendedBufferedReader,survived
Csv,1,ExtendedBufferedReader_Mutant_4.java,ExtendedBufferedReader,killed
Csv,1,ExtendedBufferedReader_Mutant_40.java,ExtendedBufferedReader,survived
Csv,1,ExtendedBufferedReader_Mutant_41.java,ExtendedBufferedReader,killed
Csv,1,ExtendedBufferedReader_Mutant_42.java,ExtendedBufferedReader,killed
Csv,1,ExtendedBufferedReader_Mutant_43.java,ExtendedBufferedReader,killed
Csv,1,ExtendedBufferedReader_Mutant_44.java,ExtendedBufferedReader,killed
Csv,1,ExtendedBufferedReader_Mutant_45.java,ExtendedBufferedReader,killed
Csv,1,ExtendedBufferedReader_Mutant_46.java,ExtendedBufferedReader,survived
Csv,1,ExtendedBufferedReader_Mutant_47.java,ExtendedBufferedReader,survived
Csv,1,ExtendedBufferedReader_Mutant_48.java,ExtendedBufferedReader,survived
Csv,1,ExtendedBufferedReader_Mutant_49.java,ExtendedBufferedReader,survived
Csv,1,ExtendedBufferedReader_Mutant_5.java,ExtendedBufferedReader,killed
Csv,1,ExtendedBufferedReader_Mutant_50.java,ExtendedBufferedReader,survived
Csv,1,ExtendedBufferedReader_Mutant_51.java,ExtendedBufferedReader,survived
Csv,1,ExtendedBufferedReader_Mutant_52.java,ExtendedBufferedReader,build_failed
Csv,1,ExtendedBufferedReader_Mutant_53.java,ExtendedBufferedReader,build_failed
Csv,1,ExtendedBufferedReader_Mutant_54.java,ExtendedBufferedReader,killed
Csv,1,ExtendedBufferedReader_Mutant_55.java,ExtendedBufferedReader,survived
Csv,1,ExtendedBufferedReader_Mutant_56.java,ExtendedBufferedReader,killed
Csv,1,ExtendedBufferedReader_Mutant_57.java,ExtendedBufferedReader,killed
Csv,1,ExtendedBufferedReader_Mutant_58.java,ExtendedBufferedReader,killed
Csv,1,ExtendedBufferedReader_Mutant_59.java,ExtendedBufferedReader,killed
Csv,1,ExtendedBufferedReader_Mutant_6.java,ExtendedBufferedReader,survived
Csv,1,ExtendedBufferedReader_Mutant_60.java,ExtendedBufferedReader,killed
Csv,1,ExtendedBufferedReader_Mutant_61.java,ExtendedBufferedReader,killed
Csv,1,ExtendedBufferedReader_Mutant_62.java,ExtendedBufferedReader,build_failed
Csv,1,ExtendedBufferedReader_Mutant_63.java,ExtendedBufferedReader,build_failed
Csv,1,ExtendedBufferedReader_Mutant_7.java,ExtendedBufferedReader,killed
Csv,1,ExtendedBufferedReader_Mutant_8.java,ExtendedBufferedReader,killed
